Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Sub-Saharan Africa (IDA & IBRD countries),TSS,21.43353723,21.25679679,21.09391727,21.31967055,21.11140851,20.75695219,20.3447139,20.15161888,20.42554537,20.01709989,18.93286984,19.31688997,20.7283479,21.91939776,26.36787804,23.23463854,23.82718789,26.45923703,25.22880708,27.75468529,29.9694336,21.55019979,20.14989933,19.48783814,20.57815633,22.72481198,21.13289726,22.76027947,21.47488631,24.63994304,22.28499226,21.81161205,21.62103731,21.58167754,21.71305588,24.70153056,24.86072965,25.89622711,23.32262092,23.92055318,33.9055974,31.54858801,30.13428463,29.08536669,28.4138188,30.12559276,32.39162031,31.90647478,34.87161669,28.43616234,31.43935494,33.30039787,32.10774425,28.12451094,27.84061086,23.77600183,23.01195209,24.29515253,26.24670558,27.49276643
Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,,,,,,19.04670382,21.04300091,21.21052632,20.93460875,22.13526285,21.99576496,24.10349523,25.34894614,26.05750022,35.3663264,31.0439876,29.08432488,29.5816415,30.96340432,38.98015058,40.23725463,41.37193657,36.90991591,34.36424904,32.96269727,32.10321588,30.18267136,34.82632882,42.01787405,44.34561361,43.55705132,40.36562251,39.53508734,40.44533929,44.93227434,44.90435027,42.10937623,39.11408074,38.51978653,37.97904159,39.5467039,42.81668845,40.78458667,39.48345221,42.22114082,44.93229204,46.02700748,51.08611062,55.65826756,45.03981103,49.49686382,48.53176043,48.54621744,46.96656158,44.92428158,40.64230226,40.64128123,44.39043386,49.04168408,49.83196894
Turkey,TUR,2.055800294,5.146036161,5.603985056,4.184549356,4.473161034,4.549675023,4.097714736,4.119318182,3.682539683,3.595890411,4.427480916,5.319587629,6.018678658,7.032967033,5.728116176,4.421346572,4.859086492,3.815204014,4.146911941,3.218026709,5.16193171,8.236932034,11.86405139,12.47321262,15.60660269,15.86072288,13.31243772,15.58084042,18.65397042,16.20291575,13.36510285,13.84113011,14.39223573,13.67380285,21.36213121,19.8916075,21.54265814,24.58171768,20.56833755,18.57785906,19.44877186,26.57792147,24.46069459,22.24313333,22.75048115,21.01778128,21.65041804,21.22022459,22.82625732,22.57367256,20.44880781,22.26240792,23.66736584,22.27225514,23.76433477,23.34593035,21.96508274,24.77379433,29.5301044,31.61423692
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.62114885,10.26206119,12.44183789,17.98310786,20.61398071,24.07472273,19.93716494,16.21810672,10.02503618,10.16335163,10.80908776,13.8322828,14.2767316,15.08793375,16.04006684,16.98336706,18.41499145,19.83062559,19.46461135,18.19426583,19.60752874,21.63428233,22.37207068,19.012204,18.06920945,17.10491135,16.34997466,15.14027774,,
Uganda,UGA,27.32945112,24.41822921,24.10740549,28.29093937,29.8978575,25.57771447,25.56732224,25.3003329,23.94062078,21.52869294,23.35222852,19.81626,19.38967136,16.5514972,14.71946746,8.650404973,11.38806031,9.152644231,13.65285812,19.40136277,19.44384185,16.07717042,8.381171068,8.659425681,12.69242264,13.73852487,12.81011212,8.247098751,7.572671313,7.954400699,7.240720859,7.464430308,8.761088805,7.062522977,8.740531831,11.79199233,11.96111327,13.35951368,9.639047588,12.2515739,10.65140929,11.51808264,11.21327917,11.38672483,12.69688075,14.17969998,15.27541338,16.72506853,24.28014234,18.76563568,13.93742633,12.96075281,15.61829331,16.6479441,15.07033501,12.98253067,12.52869204,16.66112942,15.15979419,19.36610935
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07510268,27.64315204,26.11541544,23.98092494,25.87794136,35.38884835,47.07324897,45.65193117,40.5912252,41.88784579,53.70378974,62.44487564,52.51604237,52.16232989,54.68504291,60.25506416,48.74552459,44.14905946,42.46326874,44.4321852,43.91311781,47.05340086,49.81634488,47.72077977,42.95671984,48.59296182,52.59767951,49.29861946,48.01429815,45.19931495,41.17221411
Upper middle income,UMC,8.883497918,8.713084886,7.959780822,8.87065839,8.379842916,8.106560019,8.143559666,7.688367696,7.828766362,7.748268804,8.113428007,8.45540775,8.994723122,10.61758026,12.53003764,11.06101462,11.19684068,11.08202884,10.76559262,12.07567911,12.57325344,12.52786305,14.03333306,14.23550888,14.69112518,13.97058833,13.0172132,15.689848,17.24012382,16.88777477,17.35651152,16.79031801,22.84057097,20.51898978,20.8482995,20.95048881,20.85055713,22.06808704,23.30845221,24.40398654,26.64620069,25.484961,26.97999752,28.86489331,31.16238812,32.59439224,32.94917539,31.9154567,31.14530926,25.61390457,27.21807046,27.6691348,26.94313351,26.00458738,25.22115704,24.38651379,23.40559519,24.04893022,25.19203514,24.4793383
Uruguay,URY,13.79310345,14.20454545,11.34020619,12.01716738,11.94029851,18.39708561,17.12820513,14.60942159,15.1826793,13.3977067,13.88679245,10.28440103,15.43624161,10.41789288,14.38206749,16.78043231,19.55940153,19.89644081,18.84697442,16.8331009,15.03297037,15.20411244,14.32586722,25.68887369,26.58062089,26.75652639,26.21508924,21.6486953,22.05788812,23.49386914,23.53212337,20.6936683,20.44757482,19.12601585,19.76681039,18.99681281,19.6699798,17.45784772,16.41991058,15.09765308,16.69809895,16.80465927,20.62167248,27.43242014,32.1122956,30.40401977,30.2975045,29.09048735,30.20302391,27.09921573,26.34299456,26.42214944,25.91962944,23.35313638,23.54266161,22.47785128,21.42754344,21.42909305,21.00426567,21.72385772
United States,USA,,,,,,,,,,,5.563107529,5.405245311,5.538460336,6.683850437,8.196121904,8.232279109,7.980892617,7.654290032,7.947060702,8.759069079,9.82645547,9.517773699,8.469732989,7.622264819,7.489103091,6.98807254,7.009254676,7.495919336,8.49052352,8.938790197,9.254732068,9.660905122,9.708914906,9.547180392,9.893147416,10.63922388,10.74663556,11.11975452,10.51526112,10.30851018,10.69272396,9.68298331,9.13224882,9.043069872,9.641862742,10.01197377,10.6598221,11.49231417,12.48606313,10.94887766,12.31505808,13.53053901,13.52891897,13.54452444,13.53577393,12.44175298,11.8703515,12.09483379,12.1973897,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.10911827,22.56421953,18.17908919,24.66270426,29.67510608,30.92044509,38.23758635,41.78988663,37.80902948,36.51368764,39.67092941,41.1685228,34.66263094,27.91406753,26.52584089,21.38794491,20.82313066,17.73277602,15.33207377,14.87729682,21.80110512,28.04225271,31.19832228
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,32.03667307,45.02045439,39.75303814,40.24398877,42.07759012,44.25527163,47.1811513,52.92573185,56.57720081,57.7499656,51.88287983,62.02647475,53.63467209,54.15369312,44.48578571,49.63649076,41.73182683,38.78390841,43.13526981,45.02011235,42.65590604,42.13234763,45.34847755,45.27688749,40.91331533,38.60558696,35.87522879,35.35001811,36.4144029,34.7002818,31.00611367,30.22139976,28.49330241,26.89269346,27.03623566,27.17433135,,,,,,,
"Venezuela, RB",VEN,30.43356316,31.71551214,32.67535986,32.04188156,30.17313466,29.08793672,27.67208219,27.2,25.28778651,24.46254564,23.25055262,25.23337008,23.28672238,28.66612971,42.93787979,32.85771139,29.72458254,27.0967079,24.09777594,29.90589062,32.62414389,30.5023702,25.05036599,22.68551285,25.06044202,22.54969973,19.29294808,20.23968261,19.95461952,33.02083409,38.17531647,30.34018197,25.50148942,26.08726815,29.86607643,26.23126236,35.33430587,29.25901061,20.92048648,22.9117089,29.74421966,22.73563157,30.43357055,33.85338941,36.19835357,39.65865274,36.51862161,31.13053886,30.82166901,18.07151887,28.53040699,29.94301461,26.17101425,24.7649783,16.69382735,,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.1092077,188.8213148,226.4806528,262.0410002,282.6376554,294.4201541,433.2235294,254.9845349,298.3406315,339.0186365,80.04884005,67.11855396,77.16731088,74.57310566,72.35309345,72.50324254,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,6.622539299,6.001428373,3.945298226,23.84935779,36.03861364,30.91503934,34.74559582,28.72278267,34.01312864,32.81285533,40.86848743,43.10270675,44.84830338,49.96624597,53.92149701,55.06193328,54.73913369,56.67325792,59.73104141,63.69949267,67.71681433,70.5178746,70.33669194,62.60888407,72.00235607,79.39087299,80.0286188,83.62614117,86.40475934,89.77924864,93.62393906,101.5934358,105.8318051,106.79555
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,33.15304044,38.37416327,42.7650058,54.22642877,57.67600922,48.73437023,34.76276654,35.77790148,35.51444043,37.39711321,47.08229964,42.65396103,45.60946001,46.00078716,45.3159895,44.64782824,45.96035194,52.13827993,42.28952404,37.37858464,39.17897492,37.95624333,42.31000711,43.27763898,45.59958827,45.38333179,41.27085348,40.79479286,45.16207574,49.11009076,46.62651667,44.33987555,49.08789615,47.82396475,48.55579011,,,,,
World,WLD,,,,,,,,,,,13.64468464,13.75897291,13.94594236,15.56608473,17.50395902,16.57851621,16.99448484,17.12032569,16.80231147,17.85268128,18.86197053,19.06279009,18.69578818,18.43328325,19.22595222,18.85198213,17.42551485,18.05293089,18.70930168,19.11552259,19.33572817,19.20111745,20.65719853,20.14622235,20.8725838,21.85433281,22.0372544,23.15492572,23.36606583,23.70040621,25.97017777,25.27276283,25.25110597,25.78323666,27.44461664,28.5910085,29.79240614,30.04367992,30.70675617,26.51225211,28.91611047,30.50290007,30.56549372,30.33677636,30.11192064,29.24505379,28.39687959,29.33778819,30.0553937,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.43310377,30.59969656,28.19634013,29.22409455,29.2678482,29.36828733,28.85610741,30.07005257,28.42962325,28.65152475,28.394018,28.87874288,29.04231243,28.37533317,30.38196164,31.5499226,34.22361811,37.98789166
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.718210361,5.612741125,10.83650855,11.29859107,14.39846069,16.08360771,15.68198207,17.07538824,19.94547933,23.63069893,23.25650352,21.92956107,22.50202066,21.93731703,23.69812688,26.64993218,26.43136439,27.76710549
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,29.5509148,29.32396839,29.40691928,28.6138761,27.43589744,25.70405138,25.28045326,24.57067371,25.24673372,23.00183547,21.19945272,21.27484013,24.63150201,24.6237088,27.16113555,26.8431136,26.88428791,29.30775977,31.38547843,34.16634047,34.34115244,27.47056392,25.61859242,23.95625834,24.68800393,30.44214587,29.60159182,29.30869085,28.18824204,25.86726011,23.49492091,21.0980438,20.70373681,21.82512919,21.47418652,22.13559863,24.08026334,23.9873307,25.00505476,24.69520924,27.15888005,29.37482794,31.78083655,26.88506116,25.46709621,26.44666415,29.27389366,31.17385051,35.62243807,27.91188817,28.61523338,30.46094059,29.72387936,30.97134112,31.46864521,30.15288833,30.580928,29.62766937,29.9070826,29.85383928
Zambia,ZMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.95039546,32.90102671,28.47890922,27.37125756,24.61776357,25.0372194,23.92386083,25.1096991,27.13367833,25.68396403,33.53998225,30.61071231,32.59295869,33.59119321,28.91935971,29.25099767,37.02593331,40.47122267,40.08291099,40.48277477,38.82240606,37.13971093,35.32466329,34.99288924,36.98316553,35.02139052
Zimbabwe,ZWE,,,,,,,,,,,,,,,,22.76497931,21.96024798,21.39502863,22.02169524,21.80000291,23.3673918,19.42522642,16.92558031,16.44292482,20.56113844,22.20577471,24.04941054,24.01571046,23.7403462,23.34228306,22.86684557,23.88346897,27.22726311,30.7196169,34.59997605,38.23634361,36.13007288,37.59527266,43.39308496,37.40857975,38.15975456,34.95891269,31.83479887,32.39705909,34.46979901,33.54864819,35.95616853,37.7853733,41.46684872,19.47749803,29.64089522,34.80080156,25.1632537,21.98775864,20.93014592,19.16017579,19.94353155,19.6580228,19.0006092,
